Id,SalePrice
1590,134460.8345921676
1591,106380.8057923604
1592,112289.49470084994
1593,134812.10368828976
1594,131088.91884055847
1595,133005.7982111021
1596,225488.50872927438
1597,190596.31631520606
1598,209227.3425774253
1599,165546.79616672665
1600,170737.56610905475
1601,81150.39550564723
1602,118623.06240208512
1603,67373.64951391527
1604,263224.74299136794
1605,244804.97252545276
1606,173319.47000228064
1607,182755.21925771443
1608,225234.4250302925
1609,194747.50124968655
1610,157773.9986392317
1611,145760.24101790047
1612,163471.21189360184
1613,167695.8437843566
1614,113179.48768743536
1615,94169.6496366572
1616,93080.174477163
1617,95393.46624789937
1618,128259.13868193705
1619,136001.3159355543
1620,169216.83192289315
1621,141949.2808958223
1622,145373.23416495445
1623,274170.4929688086
1624,237714.93278098432
1625,122620.97538258076
1626,175224.86642676577
1627,195966.8665731256
1628,256980.27432611003
1629,168131.39836544052
1630,323336.4916833168
1631,217405.2746127501
1632,235835.60106848922
1633,177687.75387815092
1634,190716.5304384931
1635,183103.46377759357
1636,160176.01178711548
1637,196582.09678287638
1638,189543.93894462485
1639,180840.17192509837
1640,228997.54298061974
1641,175560.14039113212
1642,248996.3314854948
1643,227299.22111352818
1644,230161.126105817
1645,214342.63147883973
1646,171886.35231438058
1647,163409.8032270482
1648,132955.78445541664
1649,135810.14647354156
1650,116419.92192571674
1651,121609.05798007266
1652,101857.13234004202
1653,100596.03206048271
1654,143806.96377335457
1655,128292.12652900346
1656,142856.05608236513
1657,148144.5669952129
1658,154438.58357004204
1659,115011.59987020469
1660,162887.21422363273
1661,498013.40932906064
1662,380812.0137014492
1663,371955.4231208349
1664,577538.0413345093
1665,308944.8352418496
1666,316814.06270919123
1667,380262.5187526328
1668,337432.01284342754
1669,294598.6646434518
1670,359776.8232364075
1671,282222.89516158117
1672,413540.5608676557
1673,292456.31772842375
1674,241042.49578958986
1675,202729.32871735343
1676,200921.21630669016
1677,219329.77844093414
1678,491503.2833795414
1679,375902.1676487685
1680,336769.0943580153
1681,260186.85525123583
1682,301606.3957122521
1683,194900.22965283724
1684,191695.5623445427
1685,190215.9193245909
1686,170304.56028392873
1687,178221.38015400377
1688,204495.80834337397
1689,209191.37869262983
1690,210974.72125513677
1691,204944.49489431415
1692,250236.35379790005
1693,175626.78036319793
1694,187559.68200558538
1695,165399.0314281709
1696,286536.82566162705
1697,168068.7622087113
1698,352958.35316423274
1699,318556.49043792195
1700,272833.27496012265
1701,290347.16445455974
1702,231081.70118912327
1703,241143.00737760068
1704,256484.67538544218
1705,231443.87228834472
1706,427661.81772686704
1707,206739.68404553525
1708,203279.03927517592
1709,243602.67760332895
1710,206377.89759757463
1711,260951.06294826468
1712,255436.35355353117
1713,271938.0826301679
1714,211602.4817152312
1715,209581.87633661673
1716,181643.74614926864
1717,178284.31411836986
1718,144090.58531446368
1719,211080.88233620796
1720,224611.2888435531
1721,170676.42986685643
1722,133605.1225329313
1723,160648.6274165137
1724,209200.75554077144
1725,245053.98648203714
1726,192029.1904443062
1727,163212.10004238164
1728,185403.0689397763
1729,162626.66148643702
1730,142833.038022346
1731,129000.61839363528
1732,134288.56812586635
1733,117708.65859032959
1734,124571.60252046886
1735,132953.7143557417
1736,108119.33020733342
1737,281656.813693886
1738,259532.4952402211
1739,233217.6190356685
1740,218819.09811896994
1741,186708.02887407417
1742,179564.24564745976
1743,186126.10962920758
1744,331832.8132354576
1745,206837.2011926291
1746,190748.43148072378
1747,223294.22636323926
1748,225296.8081291635
1749,150558.3518463106
1750,124273.23132234729
1751,255542.56196718017
1752,118224.87111553107
1753,151204.65272019376
1754,192415.9541635992
1755,167467.68057643872
1756,137348.90871002866
1757,122700.77531606045
1758,146265.35846890465
1759,155085.06949540626
1760,162548.03473009687
1761,154184.51076635194
1762,171195.40182264618
1763,181204.8927520724
1764,119241.91163569428
1765,141533.9223641226
1766,201695.78451490006
1767,227267.74675113804
1768,136311.57340208607
1769,167567.44635236808
1770,161770.9204065913
1771,120192.1316403812
1772,128668.58419723567
1773,131547.66000691507
1774,164960.60115015475
1775,139717.43885471596
1776,131475.0044118196
1777,115031.47184125701
1778,146661.73259574515
1779,116402.32900104999
1780,159187.58558395866
1781,122174.11141662586
1782,100251.99263717927
1783,151456.90086211867
1784,114486.7771265354
1785,127589.85752499013
1786,154909.0994453577
1787,166727.00945186027
1788,77017.92711692852
1789,98211.00848240402
1790,102743.18682442309
1791,180630.42178341636
1792,139934.45217870828
1793,137472.04445524715
1794,155511.23453570832
1795,133995.2948656631
1796,130774.33301851898
1797,112179.02230041946
1798,126585.46519984103
1799,116570.44224437552
1800,129604.26813051078
1801,127312.79279773576
1802,130017.78474084094
1803,146870.54045639563
1804,139491.60355714365
1805,139064.14120903827
1806,127848.73569771432
1807,123825.02565617669
1808,119774.95965873047
1809,121785.35087059317
1810,132765.09275739212
1811,84357.2819637629
1812,94292.06322336227
1813,117819.75523048975
1814,98876.62649845771
1815,68706.65563261324
1816,106984.97261855876
1817,124404.20683783645
1818,148724.39051788798
1819,143363.00013143392
1820,78863.08137941701
1821,109224.45712366354
1822,149689.85817008678
1823,54811.14353026429
1824,123963.96757446813
1825,129833.60863738427
1826,111887.40161305478
1827,104225.4336878867
1828,135595.1482280076
1829,131688.43773614644
1830,140028.41425381607
1831,124644.38111477936
1832,83447.08206148226
1833,131866.9074358752
1834,132098.23727791882
1835,118276.81021292444
1836,114098.77313156948
1837,97414.08160153219
1838,120480.12635098252
1839,104706.9194866359
1840,145890.42145821603
1841,136927.01999358306
1842,104523.56935002061
1843,128963.98974579784
1844,134890.67557196115
1845,149720.13141094527
1846,161349.37371838337
1847,170391.063562254
1848,65966.46941585492
1849,110284.7871699991
1850,119438.32992066121
1851,156394.36148819054
1852,134365.75698893654
1853,129973.17359725168
1854,173442.76782044614
1855,158050.44508232156
1856,241901.93597992611
1857,144155.34609788054
1858,129109.45884643597
1859,117454.65411974733
1860,156584.31231303175
1861,117141.2679585196
1862,336881.0484201392
1863,320137.5855561186
1864,320183.483439729
1865,317584.9637980673
1866,311928.02146574896
1867,221338.79138136125
1868,286216.97440582875
1869,204037.9642105751
1870,222574.67780126372
1871,221494.3073328621
1872,193865.78926549494
1873,288235.6342958047
1874,145790.68947428413
1875,196758.29649025435
1876,199974.2796216595
1877,211717.20685107826
1878,198173.77224087395
1879,129438.05371136381
1880,128572.39803152949
1881,243799.6891619941
1882,244321.66009202824
1883,194664.13526851212
1884,210755.78179563294
1885,222109.72796229986
1886,261948.49555294352
1887,214090.42963460958
1888,254675.40905288237
1889,192300.6777226166
1890,116660.8972684076
1891,115139.08897998159
1892,104767.7756561649
1893,121484.35854740853
1894,131525.15453976832
1895,134404.0240407473
1896,133480.54355684388
1897,136461.71252183613
1898,130575.78994668342
1899,168743.16751442733
1900,163274.3670127233
1901,185404.623590298
1902,169759.9642090957
1903,227148.14418560828
1904,139449.9645138396
1905,189077.92715352197
1906,109737.86975860367
1907,232549.89315809106
1908,118964.33559010018
1909,141970.61687546864
1910,124151.59305290785
1911,214986.50852455918
1912,318285.7798274419
1913,143750.21636397653
1914,64481.70641972863
1915,336710.02495761233
1916,61275.55319248916
1917,252972.14845631138
1918,144055.65994977215
1919,171103.11736734668
1920,147268.9436645071
1921,377891.96631887474
1922,319367.11283160443
1923,227926.9661105024
1924,257274.25107205962
1925,207472.13399925223
1926,387493.92275894486
1927,129022.8932549774
1928,171772.4245467882
1929,119697.11542201467
1930,129024.84037338161
1931,136870.71114696245
1932,139038.22664304575
1933,178483.14558171033
1934,185200.89506779338
1935,171480.2468562131
1936,182771.06293612096
1937,188335.52183413185
1938,174261.28283301782
1939,242262.05700458944
1940,200688.6820615594
1941,170450.07900922315
1942,179514.77142950235
1943,216219.20333274017
1944,347084.46479161136
1945,404237.1712963354
1946,152234.14493202348
1947,307607.7671378184
1948,173123.08548883678
1949,249560.88276085345
1950,172754.01767906934
1951,272583.25164628157
1952,224661.0921569902
1953,189663.59875129358
1954,175205.68707162485
1955,140461.70551071278
1956,352223.9711638026
1957,157803.2172497655
1958,297592.45031127316
1959,150207.28373965196
1960,109850.25632195626
1961,126042.81782743322
1962,100650.49602785274
1963,106436.05874427393
1964,106510.49143856263
1965,135773.3559905195
1966,124962.56653865466
1967,282650.2794781189
1968,394234.74383902934
1969,383995.13441411895
1970,384520.37669113354
1971,487885.184960766
1972,362246.8248389369
1973,285907.4450455765
1974,329998.5663201999
1975,534911.3163862554
1976,272240.11960866954
1977,320219.0255981806
1978,322773.6151508015
1979,333969.02800129284
1980,202841.89448102625
1981,347444.14855429914
1982,221367.9212137003
1983,205800.73914564552
1984,180597.36133635495
1985,211743.58349069307
1986,204847.21620637117
1987,183461.68645451101
1988,192453.6342767797
1989,206097.41884691681
1990,212881.68886646302
1991,229792.07041867173
1992,208187.8149976502
1993,188550.90249545305
1994,221648.8780109003
1995,186001.74582945395
1996,277501.48785564327
1997,330782.49248507957
1998,310514.4974541943
1999,295829.64607969334
2000,308637.1071174425
2001,318925.61180964904
2002,233842.68515148174
2003,255897.8570067378
2004,288231.83954792353
2005,219236.51675097866
2006,212075.0593401858
2007,233541.1910947094
2008,220194.60485513773
2009,199159.27008454414
2010,197265.27353253306
2011,142116.92626108654
2012,178014.6410591865
2013,190877.6918279001
2014,199059.9313356097
2015,222382.0271099577
2016,198850.35497768203
2017,197799.13649812964
2018,125567.58929321755
2019,134836.22894658401
2020,102532.989253047
2021,107442.8094132541
2022,196655.4549689046
2023,145156.91617762556
2024,322490.5400286525
2025,342610.6865077819
2026,173525.0522047153
2027,174829.27113484277
2028,159109.60181653424
2029,156887.46453494582
2030,259266.17600611487
2031,211798.02743215713
2032,230569.60241285258
2033,246022.83223880213
2034,175730.4915955482
2035,211201.6410455207
2036,195872.81845522203
2037,208358.79736080626
2038,306107.6672888294
2039,235565.5845508606
2040,308023.28279550455
2041,307784.0232869105
2042,208942.3045653096
2043,176288.5527722615
2044,162665.99889207497
2045,204127.72825491911
2046,157483.46770648714
2047,142271.31852933983
2048,146904.45022242886
2049,147989.572536555
2050,162295.20558235806
2051,106162.04530301614
2052,125988.80518410198
2053,149483.22694290648
2054,112446.43064237246
2055,138346.95431567816
2056,138858.59440592895
2057,122869.9734620751
2058,218873.9832141799
2059,142606.88503900892
2060,163913.33757402978
2061,170969.90298968344
2062,128160.59551388983
2063,121881.17102257271
2064,134466.3329864232
2065,122324.19948059093
2066,161490.53569922526
2067,103506.69498083115
2068,143416.18047428573
2069,81226.12232215544
2070,114285.23813429521
2071,113723.2575603248
2072,141057.43836245817
2073,138948.4217119571
2074,185765.56986849377
2075,138984.01509635366
2076,114651.10792500984
2077,156165.70115988853
2078,125677.41446494499
2079,138080.23688016398
2080,114472.28763269387
2081,124515.62063684435
2082,111673.64497072593
2083,139588.20885799025
2084,107362.04430183937
2085,122987.43182128707
2086,100569.21395597717
2087,116555.9924965924
2088,100403.10286190105
2089,97211.47160317973
2090,132476.46641179983
2091,121330.35406457695
2092,121984.81082457764
2093,102839.42180605992
2094,121463.15936479178
2095,158546.60319361254
2096,88654.45331668822
2097,104770.40232628497
2098,140432.1628095833
2099,70712.75098683641
2100,72762.16085114595
2101,108691.0320763187
2102,120266.29883961209
2103,106401.28710253474
2104,135758.9773532409
2105,129124.0293735118
2106,74226.69905077778
2107,194427.42671273925
2108,104928.60802389562
2109,106979.01167507158
2110,133888.40812458473
2111,116235.15505915873
2112,140635.26533743608
2113,122384.14068230621
2114,123519.32229589834
2115,153232.83730911382
2116,121449.7312604503
2117,141445.5092051084
2118,134174.6513560378
2119,118163.26612670685
2120,112259.06530266782
2121,100499.37157952269
2122,122102.35041251779
2123,87108.03466794126
2124,149160.1875977698
2125,133081.795808301
2126,168854.09928750174
2127,150306.38086959117
2128,124864.3081147076
2129,91087.7486958548
2130,119171.52586061753
2131,144171.236001544
2132,117994.57149305743
2133,121810.4186464818
2134,125758.9844123038
2135,92224.69985119675
2136,85281.65538567491
2137,102567.8621414693
2138,125444.76594108024
2139,149977.727576852
2140,135054.7965837047
2141,143758.36946622242
2142,124936.80888225893
2143,142252.32084781327
2144,138430.41464667645
2145,133105.32235886515
2146,146323.60075274433
2147,172372.29959140057
2148,135688.1378577987
2149,155662.9522232662
2150,215047.80658968506
2151,129850.46000365229
2152,172804.03958633554
2153,169262.7881887899
2154,100549.1762386036
2155,143829.349098554
2156,257632.77562262517
2157,236788.47378397826
2158,246467.94003690445
2159,215392.42836536284
2160,210237.14700858647
2161,226870.38799059542
2162,348866.8294242847
2163,368202.3831804613
2164,253360.29957518677
2165,207367.08173973297
2166,150826.97037704024
2167,213180.12088935883
2168,205243.14356071717
2169,201240.47542707153
2170,222834.52774042205
2171,144257.541006825
2172,127584.41090161006
2173,158281.54200081137
2174,226549.77314939589
2175,295727.95336169226
2176,294623.803611493
2177,245189.7188651669
2178,219534.6887587357
2179,141479.0121861107
2180,194602.1072786618
2181,186036.99102047828
2182,204312.93901214044
2183,183569.3508833955
2184,120957.74800260182
2185,118188.30157997098
2186,145451.10196679988
2187,161216.2705925034
2188,150258.40100482007
2189,265306.43868393486
2190,77976.54163040106
2191,75263.19031966197
2192,95324.18917822605
2193,118593.39217608422
2194,101818.46606523919
2195,114875.99899229685
2196,101353.7777041824
2197,122562.4052635189
2198,143234.2116689879
2199,188773.65647288362
2200,160616.3470426247
2201,156520.6610722699
2202,216997.43398462806
2203,175056.84443195065
2204,186655.31635642712
2205,134554.35972029736
2206,133157.9937570754
2207,215879.23188916087
2208,243742.10785421662
2209,258939.83972737895
2210,124706.95700413527
2211,111851.53149444808
2212,115046.45685706666
2213,100799.38936188968
2214,128555.44351704326
2215,99359.92053614886
2216,127103.635023195
2217,54436.298382717876
2218,83622.66877383077
2219,72461.06166497039
2220,80255.62430661902
2221,336653.73163243785
2222,284863.7816017967
2223,262329.94033943035
2224,213430.1972339819
2225,129998.33443835103
2226,189495.48785063883
2227,189943.4931013459
2228,252403.74173044646
2229,279637.03460935276
2230,155934.41982211787
2231,237771.64641702166
2232,178990.55433407333
2233,199634.29221450922
2234,247514.73165936154
2235,229193.05474254143
2236,269783.2937312382
2237,301375.5332601507
2238,192761.6539980268
2239,98457.10015115837
2240,149121.27586184585
2241,157423.57795476995
2242,110165.10194431398
2243,116726.90996856058
2244,96066.18768740055
2245,99133.35238514817
2246,148298.67055121253
2247,109991.49569604124
2248,124021.77281270997
2249,122833.58944628066
2250,125282.16247759915
2251,141675.5411826094
2252,167910.8720426319
2253,161978.7273632975
2254,176752.56947697638
2255,182850.2474613179
2256,178896.73293753783
2257,205238.65630271548
2258,159713.7944407645
2259,184191.22939901883
2260,130547.6984009301
2261,186551.74690553863
2262,211632.9233075872
2263,371946.49838112586
2264,578876.38372505
2265,167079.35000322486
2266,277250.5661344187
2267,338858.8877598007
2268,493616.16185822716
2269,151531.47863710092
2270,203752.6128136304
2271,198579.42552297673
2272,238993.5925332329
2273,160137.65775384905
2274,186983.38827706376
2275,170471.59492152583
2276,196402.49878504415
2277,188794.0558290545
2278,136436.85297820304
2279,136848.53334072622
2280,118301.02323744938
2281,176309.37941264626
2282,192142.19159011304
2283,102900.82030457044
2284,120109.07956570256
2285,124694.92215937242
2286,126357.35390638672
2287,359860.0640788388
2288,267750.0457804876
2289,344949.6328704146
2290,471598.40318111476
2291,333455.69562955823
2292,436354.1219796492
2293,470852.2357041166
2294,365746.4705418053
2295,522219.23571338656
2296,311102.69842010824
2297,367826.9279829403
2298,361635.3987182658
2299,345032.45820141875
2300,317346.1933323314
2301,324920.18240418326
2302,247177.76694464483
2303,236844.5554662938
2304,267125.6437745511
2305,202027.04542409675
2306,192221.95133469545
2307,207562.6628256644
2308,225640.20560053596
2309,292823.628260779
2310,217191.69211987156
2311,206426.5304494113
2312,195068.7332035611
2313,189036.16549635062
2314,184326.44727876777
2315,203744.7279986332
2316,223805.90776168052
2317,187274.5646087409
2318,194937.20303785751
2319,195897.0153512855
2320,183257.8557338726
2321,223173.59726722958
2322,193979.8780127828
2323,198218.5708963381
2324,188628.92463435716
2325,218911.91149955607
2326,190510.00597109177
2327,204958.82977753042
2328,223700.1034163062
2329,192215.16948357067
2330,191085.17647923
2331,371828.3148737614
2332,352921.2087013315
2333,335011.13797820546
2334,269578.41250416345
2335,279269.73391375836
2336,320441.75597431924
2337,199973.95278738154
2338,261112.66975197624
2339,202373.76883692786
2340,398036.9722060202
2341,237211.9943295086
2342,220488.00620367835
2343,222318.94633791607
2344,218355.77062818452
2345,231623.08651044645
2346,206708.00730145464
2347,202519.78261257053
2348,232902.56861903745
2349,192674.6183216246
2350,302903.72797807236
2351,282365.86050706066
2352,239548.08246229385
2353,238355.021904606
2354,147935.0822641536
2355,155723.94735228393
2356,156779.5272044627
2357,189834.85569672004
2358,212912.3106851604
2359,146457.2545991169
2360,118301.57983916638
2361,136389.43898385894
2362,283436.2391172341
2363,134878.96680220382
2364,156602.1626770565
2365,202969.87129164874
2366,189443.27119576719
2367,209189.60763159717
2368,213892.13637593476
2369,213942.05303024864
2370,162276.9616263562
2371,169826.9802155408
2372,200324.1072035674
2373,290605.07676477
2374,286559.2541442361
2375,228309.2533287026
2376,286289.5654140052
2377,335929.4824016597
2378,159792.60699909297
2379,208626.4363412018
2380,156924.62466274897
2381,170397.3514368346
2382,199579.1401792342
2383,200690.18619511017
2384,249223.07324270287
2385,171753.9179524663
2386,134704.8170191197
2387,133987.48364236826
2388,105058.55877245785
2389,137450.21687157918
2390,163341.51692135964
2391,145671.44397214754
2392,119843.32304238097
2393,179838.04435068794
2394,144172.66781941964
2395,191262.29525197638
2396,134333.16338866405
2397,206083.31352039965
2398,133975.5815922788
2399,75047.12176608678
2400,78839.90968452235
2401,112305.2934475364
2402,137558.29142082442
2403,149477.26092822728
2404,151475.75708035158
2405,160342.26433503442
2406,141763.57036712865
2407,126277.52860539564
2408,143358.68001601592
2409,127853.1032511009
2410,162345.72393900482
2411,117391.80048201556
2412,148276.53933371004
2413,130808.86165600621
2414,149669.38577465538
2415,142898.1807038083
2416,124545.1937891948
2417,118302.64861881323
2418,129819.16931467349
2419,131982.41536310138
2420,135232.6069793244
2421,145315.01733416878
2422,115079.87628189697
2423,124414.58840216452
2424,165116.65676491428
2425,209533.97555822405
2426,134825.17093629864
2427,127728.431525186
2428,182606.02694768007
2429,108496.62443922514
2430,130934.12591206882
2431,116318.00728096868
2432,149601.6974849157
2433,146183.9843965211
2434,138050.99746855843
2435,161390.84518836637
2436,105531.37958029295
2437,117190.25454154809
2438,127791.41443846829
2439,110243.26267002805
2440,119784.59697058369
2441,94476.91247636416
2442,105422.18090092468
2443,123121.87709499327
2444,139064.61440011495
2445,91636.8103666997
2446,129699.90918847898
2447,166021.7788563265
2448,120673.84632576999
2449,119889.55742169036
2450,134944.9777328289
2451,135749.81481755717
2452,167943.8216911531
2453,93440.47353025181
2454,115632.59904323907
2455,119613.06403864386
2456,116933.8913309807
2457,142138.99067136043
2458,136717.88061000922
2459,108691.70218103795
2460,144349.20387246995
2461,119234.26724061657
2462,132526.73077576768
2463,125973.69775039895
2464,155776.38064648773
2465,142119.2062459135
2466,120154.66616293356
2467,128743.53379933722
2468,92746.00296264786
2469,87348.10442751819
2470,163487.78712230135
2471,188830.9132658164
2472,143568.8150008832
2473,114521.23257535667
2474,90054.7526200427
2475,192304.85758194595
2476,118708.95446689695
2477,125890.75644247083
2478,147500.06388186483
2479,113278.45168031479
2480,156953.3934030289
2481,123067.0715336153
2482,121690.1027213165
2483,112728.73599136045
2484,125511.78719740694
2485,125569.50120094678
2486,163603.52186106436
2487,172942.60099938215
2488,158852.0277783788
2489,150358.33483949868
2490,138765.00310732343
2491,81956.44573946003
2492,193904.62350425083
2493,157042.69441595383
2494,144458.658071878
2495,83311.16436121055
2496,241303.7875921091
2497,150982.17986622883
2498,116271.51457757274
2499,87943.64099561097
2500,126834.92622278139
2501,128743.95901436989
2502,134150.6216334466
2503,105428.58962559252
2504,193684.99623797197
2505,249861.8779416949
2506,240623.22534045388
2507,283435.4657228568
2508,245341.8267810104
2509,208321.70690862616
2510,206910.1083730699
2511,179452.4829869536
2512,204825.30376343502
2513,229951.58823163796
2514,321314.93609824823
2515,148838.61355710914
2516,185970.92640406376
2517,144767.8942460328
2518,163683.234731978
2519,240672.0917528914
2520,228904.21213819878
2521,199788.8826737833
2522,232673.53215454004
2523,120859.91306520622
2524,149927.6977502606
2525,147390.48216390237
2526,141924.29618266568
2527,126132.29204233024
2528,140292.35212851796
2529,148886.8877538471
2530,125487.01182097173
2531,245461.6019674285
2532,229234.81755850845
2533,204584.49269490692
2534,217979.11728880202
2535,283895.52741445747
2536,245060.01740256356
2537,245428.0230219906
2538,202098.82916684353
2539,184530.05650399625
2540,193618.8772866515
2541,193141.37754555084
2542,180589.70597526224
2543,122010.24360395354
2544,113719.53028564187
2545,132360.86685725435
2546,122550.07238552933
2547,134871.4283522229
2548,142252.97357352724
2549,160061.5006329481
2550,1172877.271413008
2551,128006.53767716854
2552,114257.85988932596
2553,81942.38132412964
2554,90816.83410323327
2555,125663.88597364629
2556,108174.83573379059
2557,108209.31845526061
2558,127624.9357291025
2559,147655.42503670396
2560,160266.23055320804
2561,148071.55524948228
2562,142577.98005223763
2563,139933.27105950526
2564,212553.7017820867
2565,144940.0000996689
2566,177638.53757856926
2567,159881.78992339858
2568,199988.8471859461
2569,244384.08267139606
2570,121510.70498406954
2571,195990.71545859406
2572,140494.1644338866
2573,230384.21202617098
2574,258164.39063980934
2575,121846.66495700876
2576,122782.24432846061
2577,148455.33802999483
2578,92878.5686099578
2579,67531.62671170662
2580,86765.76290808743
2581,101908.98907931926
2582,107132.66730448506
2583,281196.1998659454
2584,172282.35346135922
2585,197307.63421961173
2586,232404.2400278792
2587,194881.804216022
2588,133296.99285841777
2589,149779.370513221
2590,209218.82185580608
2591,201901.7350876901
2592,227118.73479523795
2593,274663.23205364455
2594,173402.6090150273
2595,200601.54498203413
2596,286841.9156992454
2597,188539.59830159415
2598,280271.1203072211
2599,390317.9159394412
2600,161771.23925832123
2601,127593.04569934883
2602,92672.12154922329
2603,94529.97636357
2604,96011.92414860283
2605,96274.06882539095
2606,152949.0271955181
2607,227646.82981703087
2608,198636.5634595872
2609,177529.49812244528
2610,109448.97416881318
2611,129888.86610168609
2612,161820.6420027033
2613,126103.43706474171
2614,119618.75531201366
2615,158864.0427218707
2616,164728.72300896738
2617,170750.61173448575
2618,201749.74704758025
2619,182661.53348817446
2620,197402.83600893308
2621,177704.04304961604
2622,182181.95047674605
2623,246880.29908527102
2624,309651.79173652706
2625,300203.7559556119
2626,163371.5336616422
2627,159282.01719392982
2628,487250.62682874064
2629,541640.4803353145
2630,357442.8409419585
2631,506366.3298497615
2632,432662.83060174726
2633,273453.38264343847
2634,456292.6177039197
2635,154406.4977460951
2636,194971.89520955386
2637,171868.1130908366
2638,269450.90164617926
2639,187544.0992024296
2640,151998.26676122344
2641,113037.72207961189
2642,191147.86690994664
2643,106931.92344382516
2644,119922.59751743326
2645,103625.66571261776
2646,98430.0178596357
2647,106755.7141687209
2648,146971.96819364376
2649,138033.6202095531
2650,119034.39842979425
2651,141847.25890073238
2652,399763.3089037184
2653,243609.68034695036
2654,253395.50895641925
2655,419406.9747497759
2656,344943.6786286677
2657,380397.8915257557
2658,325029.2706916158
2659,286822.5065443147
2660,368534.98393225414
2661,338460.752682264
2662,363080.2956646671
2663,305481.1983321149
2664,279964.7293169706
2665,313468.73235633946
2666,283551.12618408806
2667,194952.88940591857
2668,193864.77731520674
2669,188129.52460208704
2670,268324.0879547002
2671,201323.6567898153
2672,193651.398350022
2673,194814.71661017105
2674,193473.1981993938
2675,168894.22781397053
2676,203784.6337846998
2677,192203.1637271941
2678,257451.67684130702
2679,290741.5225706707
2680,291751.71632460144
2681,390383.97166173643
2682,337641.421635304
2683,512118.06219849817
2684,312245.68023991806
2685,338430.2214767703
2686,262375.67603462684
2687,308651.53724102676
2688,211779.32225240814
2689,200666.48196891882
2690,415574.7291153917
2691,192564.84597741364
2692,146673.39849730223
2693,207698.66081948258
2694,147362.06758012233
2695,201332.32551169166
2696,198040.50766995584
2697,187336.32196218934
2698,216188.53714023178
2699,172744.95438325353
2700,156484.08385433475
2701,163754.79890168976
2702,124205.11687211781
2703,117783.41974380257
2704,140711.4603141933
2705,115561.33017529508
2706,110156.19806378415
2707,125780.35508986552
2708,129872.66898928657
2709,100282.71503830708
2710,124945.57259614122
2711,342524.49667299056
2712,403193.8655315871
2713,171621.90266232291
2714,167557.17464820668
2715,173204.2827634874
2716,163818.40025654624
2717,220029.04336390935
2718,225693.18251572704
2719,162306.17371467978
2720,174931.1929483004
2721,130798.46571137861
2722,158717.9369048414
2723,140957.867468796
2724,119421.94365190758
2725,133710.89623178373
2726,140109.64849847407
2727,186940.08070937288
2728,173010.85341020874
2729,144398.51021346424
2730,139604.1400424733
2731,132784.34566499616
2732,137683.93945061867
2733,143220.94736083134
2734,138387.57329242164
